response_id,survey_id,student_id,fecha,anio,mes,semana,dia_semana,hora,calidad_clase,comprension_tema,evaluacion_docente,comentario,sentimiento_label,sentimiento_score,emo_feliz,emo_neutral,emo_triste,emo_enojado,emo_sorprendido,emocion_predominante,calidad_normalizada,comprension_normalizada,docente_normalizado,datos_completos,outlier_flag
3837,7,178,2024-06-09 18:00:00,2024,6,23,6,18,4,3,5,Excelente manejo del tiempo y ejemplos,positivo,0.911,0.042,0.229,0.239,0.249,0.241,enojado,0.75,0.5,1.0,True,False
3838,26,426,2024-10-29 09:00:00,2024,10,44,1,9,3,2,4,"La clase estuvo bien, aunque faltaron más ejemplos",neutral,0.36,0.177,0.274,0.129,0.231,0.19,neutral,0.5,0.25,0.75,True,False
3839,4,385,2024-06-02 10:00:00,2024,6,22,6,10,4,5,5,"Regular, podría mejorar el ritmo",neutral,0.405,0.176,0.234,0.186,0.247,0.157,enojado,0.75,1.0,1.0,True,False
3840,30,20,2024-05-14 07:00:00,2024,5,20,1,7,3,2,4,"Aprendí mucho hoy, muy buena didáctica",positivo,0.862,0.369,0.126,0.36,0.024,0.122,feliz,0.5,0.25,0.75,True,False
3841,12,81,2024-07-23 08:00:00,2024,7,30,1,8,4,4,4,La clase fue aburrida y poco dinámica,negativo,0.067,0.295,0.102,0.079,0.326,0.198,enojado,0.75,0.75,0.75,True,False
3842,3,294,2024-04-11 16:00:00,2024,4,15,3,16,4,4,3,El docente domina el tema perfectamente,positivo,0.805,0.203,0.107,0.263,0.163,0.263,triste,0.75,0.75,0.5,True,False
3843,29,418,2024-03-03 17:00:00,2024,3,9,6,17,4,2,5,"Me quedó muy claro el tema, gracias",positivo,0.836,0.25,0.247,0.075,0.239,0.189,feliz,0.75,0.25,1.0,True,False
3844,10,347,2024-12-15 09:00:00,2024,12,50,6,9,4,5,4,El docente domina el tema perfectamente,positivo,0.944,0.295,0.062,0.038,0.581,0.024,enojado,0.75,1.0,0.75,True,False
3845,17,2,2024-09-06 10:00:00,2024,9,36,4,10,4,2,5,"Bien en general, aunque faltó práctica",neutral,0.549,0.014,0.692,0.016,0.115,0.163,neutral,0.75,0.25,1.0,True,False
3846,15,78,2024-03-10 09:00:00,2024,3,10,6,9,3,3,3,El docente domina el tema perfectamente,positivo,0.93,0.073,0.217,0.244,0.132,0.334,sorprendido,0.5,0.5,0.5,True,False
3847,25,495,2024-10-24 12:00:00,2024,10,43,3,12,4,5,5,"Me quedó muy claro el tema, gracias",positivo,0.727,0.222,0.18,0.225,0.24,0.133,enojado,0.75,1.0,1.0,True,False
3848,9,82,2024-08-08 18:00:00,2024,8,32,3,18,2,2,4,El docente domina el tema perfectamente,positivo,0.798,0.2,0.296,0.326,0.103,0.075,triste,0.25,0.25,0.75,True,False
3849,16,394,2024-07-26 16:00:00,2024,7,30,4,16,4,2,2,"Excelente clase, muy clara la explicación",positivo,0.918,0.079,0.287,0.144,0.205,0.285,neutral,0.75,0.25,0.25,True,False
3850,24,185,2024-04-05 08:00:00,2024,4,14,4,8,5,4,5,Entendí el tema pero fue un poco rápido,neutral,0.459,0.191,0.341,0.42,0.029,0.019,triste,1.0,0.75,1.0,True,False
3851,4,128,2024-10-10 09:00:00,2024,10,41,3,9,2,5,5,El docente explicó muy rápido,negativo,0.25,0.109,0.092,0.44,0.067,0.292,triste,0.25,1.0,1.0,True,False
3852,15,438,2024-04-30 08:00:00,2024,4,18,1,8,2,5,1,"No se escuchaba bien, problemas técnicos",negativo,0.086,0.413,0.187,0.017,0.127,0.255,feliz,0.25,1.0,0.0,True,False
3853,10,253,2024-05-26 07:00:00,2024,5,21,6,7,5,4,3,"Excelente clase, muy clara la explicación",positivo,0.898,0.07,0.057,0.314,0.326,0.233,enojado,1.0,0.75,0.5,True,False
3854,28,236,2024-12-09 18:00:00,2024,12,50,0,18,1,2,4,Muy difícil seguir el ritmo de la clase,negativo,0.174,0.205,0.078,0.187,0.306,0.224,enojado,0.0,0.25,0.75,True,False
3855,15,214,2024-05-23 17:00:00,2024,5,21,3,17,4,4,4,Muy buena metodología del docente,positivo,0.657,0.123,0.278,0.28,0.052,0.266,triste,0.75,0.75,0.75,True,False
3856,20,199,2024-11-08 16:00:00,2024,11,45,4,16,4,5,5,Muy buena metodología del docente,positivo,0.748,0.217,0.332,0.076,0.137,0.237,neutral,0.75,1.0,1.0,True,False
3857,28,329,2024-05-28 14:00:00,2024,5,22,1,14,1,1,5,Clase muy bien estructurada y organizada,positivo,0.892,0.153,0.016,0.248,0.382,0.201,enojado,0.0,0.0,1.0,True,False
3858,28,277,2024-03-26 11:00:00,2024,3,13,1,11,3,4,2,"Aprendí mucho hoy, muy buena didáctica",positivo,0.819,0.129,0.008,0.215,0.434,0.213,enojado,0.5,0.75,0.25,True,False
3859,26,422,2024-11-03 10:00:00,2024,11,44,6,10,5,3,4,Muy buena metodología del docente,positivo,0.824,0.122,0.256,0.26,0.109,0.253,triste,1.0,0.5,0.75,True,False
3860,3,142,2024-09-03 16:00:00,2024,9,36,1,16,3,5,3,"Faltaron ejemplos prácticos, solo teoría",negativo,0.136,0.308,0.142,0.261,0.134,0.155,feliz,0.5,1.0,0.5,True,False
3861,5,35,2024-03-26 10:00:00,2024,3,13,1,10,4,4,5,Excelente manejo del tiempo y ejemplos,positivo,0.716,0.035,0.241,0.307,0.052,0.366,sorprendido,0.75,0.75,1.0,True,False
3862,9,78,2024-07-27 11:00:00,2024,7,30,5,11,5,5,5,Excelente manejo del tiempo y ejemplos,positivo,0.674,0.369,0.273,0.032,0.003,0.322,feliz,1.0,1.0,1.0,True,False
3863,9,393,2024-04-11 14:00:00,2024,4,15,3,14,4,3,4,Entendí el tema pero fue un poco rápido,neutral,0.394,0.148,0.258,0.119,0.211,0.264,sorprendido,0.75,0.5,0.75,True,False
3864,3,321,2024-12-06 12:00:00,2024,12,49,4,12,4,2,5,"Excelente clase, muy clara la explicación",positivo,0.936,0.008,0.245,0.251,0.292,0.204,enojado,0.75,0.25,1.0,True,False
3865,11,445,2024-06-04 17:00:00,2024,6,23,1,17,5,5,4,Excelente manejo del tiempo y ejemplos,positivo,0.91,0.27,0.323,0.094,0.234,0.079,neutral,1.0,1.0,0.75,True,False
3866,27,89,2024-09-17 12:00:00,2024,9,38,1,12,4,4,4,Muy buena metodología del docente,positivo,0.779,0.219,0.043,0.044,0.539,0.155,enojado,0.75,0.75,0.75,True,False
3867,29,76,2024-05-06 12:00:00,2024,5,19,0,12,5,5,4,La clase fue muy dinámica e interesante,positivo,0.79,0.244,0.232,0.251,0.032,0.241,triste,1.0,1.0,0.75,True,False
3868,12,490,2024-04-14 08:00:00,2024,4,15,6,8,4,3,5,"Excelente clase, muy clara la explicación",positivo,0.831,0.222,0.126,0.007,0.329,0.317,enojado,0.75,0.5,1.0,True,False
3869,19,142,2024-07-06 16:00:00,2024,7,27,5,16,3,1,4,La clase fue muy dinámica e interesante,positivo,0.655,0.265,0.204,0.198,0.218,0.115,feliz,0.5,0.0,0.75,True,False
3870,6,188,2024-11-20 09:00:00,2024,11,47,2,9,5,4,4,"No se escuchaba bien, problemas técnicos",negativo,0.173,0.042,0.233,0.364,0.004,0.357,triste,1.0,0.75,0.75,True,False
3871,12,130,2024-04-01 15:00:00,2024,4,14,0,15,3,3,5,"Más o menos, algunos conceptos poco claros",neutral,0.387,0.178,0.071,0.185,0.301,0.266,enojado,0.5,0.5,1.0,True,False
3872,3,409,2024-03-31 17:00:00,2024,3,13,6,17,3,4,3,"Faltaron ejemplos prácticos, solo teoría",negativo,0.215,0.228,0.095,0.25,0.21,0.217,triste,0.5,0.75,0.5,True,False
3873,24,167,2024-03-25 07:00:00,2024,3,13,0,7,4,5,5,Clase muy bien estructurada y organizada,positivo,0.783,0.292,0.405,0.133,0.045,0.125,neutral,0.75,1.0,1.0,True,False
3874,5,112,2024-11-15 14:00:00,2024,11,46,4,14,5,5,4,"Regular, podría mejorar el ritmo",neutral,0.39,0.164,0.339,0.082,0.307,0.108,neutral,1.0,1.0,0.75,True,False
3875,26,468,2024-12-22 16:00:00,2024,12,51,6,16,5,5,4,La clase fue muy dinámica e interesante,positivo,0.877,0.196,0.084,0.344,0.189,0.188,triste,1.0,1.0,0.75,True,False
3876,17,47,2024-12-11 08:00:00,2024,12,50,2,8,5,4,5,El tema es interesante pero la clase fue larga,neutral,0.484,0.201,0.175,0.114,0.197,0.313,sorprendido,1.0,0.75,1.0,True,False
3877,27,185,2024-03-29 09:00:00,2024,3,13,4,9,5,4,5,"Bien en general, aunque faltó práctica",neutral,0.485,0.117,0.264,0.202,0.155,0.262,neutral,1.0,0.75,1.0,True,False
3878,3,386,2024-09-08 15:00:00,2024,9,36,6,15,5,3,5,Clase muy bien estructurada y organizada,positivo,0.87,0.207,0.145,0.221,0.189,0.238,sorprendido,1.0,0.5,1.0,True,False
3879,4,40,2024-04-17 11:00:00,2024,4,16,2,11,3,4,2,"Excelente clase, muy clara la explicación",positivo,0.931,0.38,0.032,0.04,0.381,0.166,enojado,0.5,0.75,0.25,True,False
3880,21,173,2024-05-07 17:00:00,2024,5,19,1,17,5,4,4,Muy difícil seguir el ritmo de la clase,negativo,0.24,0.164,0.015,0.311,0.266,0.245,triste,1.0,0.75,0.75,True,False
3881,20,186,2024-12-07 18:00:00,2024,12,49,5,18,3,4,4,"Me quedó muy claro el tema, gracias",positivo,0.875,0.06,0.079,0.217,0.282,0.362,sorprendido,0.5,0.75,0.75,True,False
3882,4,12,2024-07-15 18:00:00,2024,7,29,0,18,4,5,4,"Bien en general, aunque faltó práctica",neutral,0.495,0.229,0.114,0.302,0.319,0.036,enojado,0.75,1.0,0.75,True,False
3883,15,482,2024-12-19 07:00:00,2024,12,51,3,7,5,5,2,"Aprendí mucho hoy, muy buena didáctica",positivo,0.759,0.076,0.16,0.187,0.043,0.532,sorprendido,1.0,1.0,0.25,True,False
3884,9,473,2024-10-21 08:00:00,2024,10,43,0,8,3,5,3,El tema es interesante pero la clase fue larga,neutral,0.499,0.125,0.272,0.303,0.151,0.149,triste,0.5,1.0,0.5,True,False
3885,16,193,2024-03-09 11:00:00,2024,3,10,5,11,4,5,5,"La clase estuvo bien, aunque faltaron más ejemplos",neutral,0.454,0.262,0.21,0.122,0.327,0.079,enojado,0.75,1.0,1.0,True,False
3886,18,212,2024-10-03 14:00:00,2024,10,40,3,14,4,4,5,Excelente manejo del tiempo y ejemplos,positivo,0.846,0.147,0.209,0.263,0.062,0.32,sorprendido,0.75,0.75,1.0,True,False
3887,4,320,2024-08-21 15:00:00,2024,8,34,2,15,5,3,4,"No entendí casi nada, muy confuso",negativo,0.077,0.181,0.366,0.121,0.15,0.182,neutral,1.0,0.5,0.75,True,False
3888,26,243,2024-06-23 09:00:00,2024,6,25,6,9,5,5,2,La clase fue muy dinámica e interesante,positivo,0.922,0.188,0.196,0.121,0.174,0.321,sorprendido,1.0,1.0,0.25,True,False
3889,25,124,2024-12-14 13:00:00,2024,12,50,5,13,5,5,3,El docente explicó muy rápido,negativo,0.076,0.061,0.213,0.052,0.449,0.226,enojado,1.0,1.0,0.5,True,False
3890,19,13,2024-04-04 17:00:00,2024,4,14,3,17,4,5,4,Muy buena metodología del docente,positivo,0.852,0.436,0.027,0.166,0.034,0.337,feliz,0.75,1.0,0.75,True,False
3891,28,269,2024-11-07 15:00:00,2024,11,45,3,15,2,5,5,Muy buena metodología del docente,positivo,0.903,0.147,0.417,0.25,0.165,0.021,neutral,0.25,1.0,1.0,True,False
3892,16,323,2024-05-21 14:00:00,2024,5,21,1,14,2,4,1,El tema es interesante pero la clase fue larga,neutral,0.46,0.296,0.33,0.127,0.167,0.081,neutral,0.25,0.75,0.0,True,False
3893,29,285,2024-03-22 14:00:00,2024,3,12,4,14,4,4,5,La clase fue muy dinámica e interesante,positivo,0.772,0.249,0.116,0.126,0.182,0.326,sorprendido,0.75,0.75,1.0,True,False
3894,28,12,2024-06-17 14:00:00,2024,6,25,0,14,3,4,4,"Faltaron ejemplos prácticos, solo teoría",negativo,0.224,0.259,0.271,0.254,0.197,0.02,neutral,0.5,0.75,0.75,True,False
3895,2,467,2024-04-28 14:00:00,2024,4,17,6,14,5,5,3,"Bien en general, aunque faltó práctica",neutral,0.519,0.254,0.24,0.131,0.17,0.204,feliz,1.0,1.0,0.5,True,False
3896,18,175,2024-10-20 15:00:00,2024,10,42,6,15,5,5,4,Entendí el tema pero fue un poco rápido,neutral,0.474,0.16,0.018,0.246,0.408,0.168,enojado,1.0,1.0,0.75,True,False
3897,27,304,2024-07-10 08:00:00,2024,7,28,2,8,3,4,4,La clase fue aburrida y poco dinámica,negativo,0.069,0.318,0.186,0.165,0.208,0.123,feliz,0.5,0.75,0.75,True,False
3898,6,88,2024-09-17 10:00:00,2024,9,38,1,10,3,1,2,"Excelente clase, muy clara la explicación",positivo,0.711,0.141,0.321,0.066,0.417,0.054,enojado,0.5,0.0,0.25,True,False
3899,27,364,2024-05-02 14:00:00,2024,5,18,3,14,4,3,4,Muy buena metodología del docente,positivo,0.661,0.388,0.111,0.005,0.336,0.16,feliz,0.75,0.5,0.75,True,False
3900,6,275,2024-12-25 09:00:00,2024,12,52,2,9,4,1,5,El tema es interesante pero la clase fue larga,neutral,0.362,0.162,0.299,0.162,0.129,0.249,neutral,0.75,0.0,1.0,True,False
3901,15,23,2024-06-01 16:00:00,2024,6,22,5,16,5,3,4,Muy difícil seguir el ritmo de la clase,negativo,0.161,0.149,0.257,0.249,0.137,0.209,neutral,1.0,0.5,0.75,True,False
3902,15,134,2024-05-29 12:00:00,2024,5,22,2,12,4,5,5,El docente explicó muy rápido,negativo,0.173,0.383,0.119,0.134,0.271,0.093,feliz,0.75,1.0,1.0,True,False
3903,14,121,2024-11-29 10:00:00,2024,11,48,4,10,5,4,3,"Me quedó muy claro el tema, gracias",positivo,0.832,0.36,0.156,0.059,0.19,0.235,feliz,1.0,0.75,0.5,True,False
3904,15,399,2024-05-15 15:00:00,2024,5,20,2,15,4,4,5,Clase muy bien estructurada y organizada,positivo,0.707,0.326,0.147,0.076,0.433,0.018,enojado,0.75,0.75,1.0,True,False
3905,27,484,2024-11-08 17:00:00,2024,11,45,4,17,3,5,4,Clase muy bien estructurada y organizada,positivo,0.828,0.063,0.333,0.215,0.164,0.225,neutral,0.5,1.0,0.75,True,False
3906,23,169,2024-11-25 17:00:00,2024,11,48,0,17,4,4,4,"No se escuchaba bien, problemas técnicos",negativo,0.196,0.361,0.113,0.198,0.283,0.045,feliz,0.75,0.75,0.75,True,False
3907,25,83,2024-03-29 13:00:00,2024,3,13,4,13,4,4,5,"No se escuchaba bien, problemas técnicos",negativo,0.078,0.019,0.341,0.02,0.441,0.179,enojado,0.75,0.75,1.0,True,False
3908,1,280,2024-05-25 11:00:00,2024,5,21,5,11,5,3,5,"Bien en general, aunque faltó práctica",neutral,0.521,0.334,0.179,0.175,0.224,0.088,feliz,1.0,0.5,1.0,True,False
3909,11,149,2024-03-30 14:00:00,2024,3,13,5,14,5,4,5,Entendí el tema pero fue un poco rápido,neutral,0.49,0.237,0.24,0.207,0.247,0.069,enojado,1.0,0.75,1.0,True,False
3910,27,368,2024-04-08 15:00:00,2024,4,15,0,15,4,4,4,Muy buena metodología del docente,positivo,0.662,0.123,0.13,0.237,0.325,0.185,enojado,0.75,0.75,0.75,True,False
3911,25,314,2024-08-25 09:00:00,2024,8,34,6,9,4,5,3,"Me quedó muy claro el tema, gracias",positivo,0.652,0.207,0.096,0.361,0.096,0.24,triste,0.75,1.0,0.5,True,False
3912,1,138,2024-12-20 16:00:00,2024,12,51,4,16,4,4,2,La clase fue muy dinámica e interesante,positivo,0.7,0.3,0.156,0.216,0.02,0.307,sorprendido,0.75,0.75,0.25,True,False
3913,13,435,2024-12-12 16:00:00,2024,12,50,3,16,5,5,3,Entendí el tema pero fue un poco rápido,neutral,0.391,0.13,0.09,0.288,0.442,0.05,enojado,1.0,1.0,0.5,True,False
3914,28,410,2024-06-10 10:00:00,2024,6,24,0,10,4,3,4,Entendí el tema pero fue un poco rápido,neutral,0.459,0.066,0.156,0.228,0.341,0.208,enojado,0.75,0.5,0.75,True,False
3915,24,25,2024-04-26 08:00:00,2024,4,17,4,8,3,5,5,El tema es interesante pero la clase fue larga,neutral,0.376,0.262,0.059,0.278,0.286,0.115,enojado,0.5,1.0,1.0,True,False
3916,19,396,2024-09-29 10:00:00,2024,9,39,6,10,4,4,5,"Más o menos, algunos conceptos poco claros",neutral,0.402,0.106,0.228,0.372,0.038,0.255,triste,0.75,0.75,1.0,True,False
3917,5,188,2024-04-22 09:00:00,2024,4,17,0,9,4,3,4,La clase fue aburrida y poco dinámica,negativo,0.053,0.224,0.189,0.22,0.156,0.211,feliz,0.75,0.5,0.75,True,False
3918,23,299,2024-03-13 09:00:00,2024,3,11,2,9,4,4,4,"No entendí casi nada, muy confuso",negativo,0.157,0.08,0.257,0.236,0.074,0.353,sorprendido,0.75,0.75,0.75,True,False
3919,21,487,2024-03-31 16:00:00,2024,3,13,6,16,3,3,2,"Bien en general, aunque faltó práctica",neutral,0.506,0.239,0.582,0.078,0.057,0.044,neutral,0.5,0.5,0.25,True,False
3920,2,309,2024-12-22 07:00:00,2024,12,51,6,7,4,4,3,"Aprendí mucho hoy, muy buena didáctica",positivo,0.677,0.125,0.472,0.343,0.036,0.024,neutral,0.75,0.75,0.5,True,False
3921,4,277,2024-06-16 08:00:00,2024,6,24,6,8,5,4,3,"La clase estuvo bien, aunque faltaron más ejemplos",neutral,0.485,0.321,0.182,0.316,0.077,0.104,feliz,1.0,0.75,0.5,True,False
3922,21,415,2024-11-27 12:00:00,2024,11,48,2,12,3,5,2,La clase fue muy dinámica e interesante,positivo,0.812,0.306,0.231,0.094,0.17,0.199,feliz,0.5,1.0,0.25,True,False
3923,17,270,2024-12-12 07:00:00,2024,12,50,3,7,4,4,4,"Más o menos, algunos conceptos poco claros",neutral,0.468,0.238,0.192,0.042,0.319,0.209,enojado,0.75,0.75,0.75,True,False
3924,24,436,2024-11-01 07:00:00,2024,11,44,4,7,4,4,5,El tema es interesante pero la clase fue larga,neutral,0.362,0.074,0.054,0.227,0.534,0.111,enojado,0.75,0.75,1.0,True,False
3925,14,274,2024-07-28 09:00:00,2024,7,30,6,9,4,4,5,Clase muy bien estructurada y organizada,positivo,0.868,0.09,0.49,0.258,0.123,0.04,neutral,0.75,0.75,1.0,True,False
3926,2,424,2024-10-04 08:00:00,2024,10,40,4,8,4,2,5,"No se escuchaba bien, problemas técnicos",negativo,0.218,0.133,0.311,0.088,0.408,0.06,enojado,0.75,0.25,1.0,True,False
3927,13,414,2024-07-07 18:00:00,2024,7,27,6,18,3,4,4,"Aprendí mucho hoy, muy buena didáctica",positivo,0.681,0.073,0.372,0.284,0.095,0.176,neutral,0.5,0.75,0.75,True,False
3928,11,218,2024-09-21 10:00:00,2024,9,38,5,10,4,4,5,"Me quedó muy claro el tema, gracias",positivo,0.853,0.137,0.286,0.136,0.157,0.284,neutral,0.75,0.75,1.0,True,False
3929,23,143,2024-11-18 16:00:00,2024,11,47,0,16,5,2,3,"Excelente clase, muy clara la explicación",positivo,0.731,0.411,0.379,0.091,0.118,0.002,feliz,1.0,0.25,0.5,True,False
3930,3,319,2024-09-22 07:00:00,2024,9,38,6,7,4,4,5,Muy difícil seguir el ritmo de la clase,negativo,0.341,0.339,0.125,0.352,0.147,0.037,triste,0.75,0.75,1.0,True,False
3931,7,96,2024-06-20 18:00:00,2024,6,25,3,18,4,3,4,La clase fue muy dinámica e interesante,positivo,0.89,0.116,0.191,0.16,0.261,0.273,sorprendido,0.75,0.5,0.75,True,False
3932,28,186,2024-08-18 10:00:00,2024,8,33,6,10,4,4,4,"No se escuchaba bien, problemas técnicos",negativo,0.216,0.11,0.345,0.039,0.208,0.298,neutral,0.75,0.75,0.75,True,False
3933,3,95,2024-11-25 17:00:00,2024,11,48,0,17,5,1,3,Clase muy bien estructurada y organizada,positivo,0.706,0.227,0.21,0.209,0.142,0.212,feliz,1.0,0.0,0.5,True,False
3934,8,118,2024-06-28 17:00:00,2024,6,26,4,17,5,3,3,Excelente manejo del tiempo y ejemplos,positivo,0.69,0.002,0.254,0.408,0.325,0.012,triste,1.0,0.5,0.5,True,False
3935,13,465,2024-12-18 08:00:00,2024,12,51,2,8,3,1,4,"Regular, podría mejorar el ritmo",neutral,0.36,0.447,0.201,0.002,0.015,0.335,feliz,0.5,0.0,0.75,True,False
3936,7,416,2024-07-05 13:00:00,2024,7,27,4,13,4,3,4,"No entendí casi nada, muy confuso",negativo,0.346,0.012,0.213,0.314,0.088,0.373,sorprendido,0.75,0.5,0.75,True,False
3937,24,115,2024-04-27 13:00:00,2024,4,17,5,13,3,5,5,La clase fue aburrida y poco dinámica,negativo,0.284,0.16,0.275,0.222,0.212,0.132,neutral,0.5,1.0,1.0,True,False
3938,20,177,2024-08-27 15:00:00,2024,8,35,1,15,4,5,5,El docente domina el tema perfectamente,positivo,0.815,0.233,0.398,0.106,0.24,0.023,neutral,0.75,1.0,1.0,True,False
3939,17,309,2024-03-30 12:00:00,2024,3,13,5,12,3,5,3,Clase muy bien estructurada y organizada,positivo,0.845,0.303,0.073,0.035,0.226,0.362,sorprendido,0.5,1.0,0.5,True,False
3940,21,192,2024-05-13 12:00:00,2024,5,20,0,12,4,3,3,Muy difícil seguir el ritmo de la clase,negativo,0.065,0.504,0.065,0.078,0.259,0.094,feliz,0.75,0.5,0.5,True,False
3941,19,387,2024-08-04 14:00:00,2024,8,31,6,14,4,4,4,"Bien en general, aunque faltó práctica",neutral,0.522,0.054,0.38,0.023,0.11,0.433,sorprendido,0.75,0.75,0.75,True,False
3942,6,315,2024-03-27 07:00:00,2024,3,13,2,7,3,3,5,La clase fue muy dinámica e interesante,positivo,0.688,0.051,0.148,0.066,0.357,0.377,sorprendido,0.5,0.5,1.0,True,False
3943,2,80,2024-11-15 15:00:00,2024,11,46,4,15,4,5,4,La clase fue aburrida y poco dinámica,negativo,0.055,0.078,0.124,0.388,0.255,0.155,triste,0.75,1.0,0.75,True,False
3944,18,227,2024-08-07 13:00:00,2024,8,32,2,13,4,5,4,"No entendí casi nada, muy confuso",negativo,0.182,0.2,0.283,0.05,0.041,0.425,sorprendido,0.75,1.0,0.75,True,False
3945,7,224,2024-03-27 10:00:00,2024,3,13,2,10,5,2,3,"Me quedó muy claro el tema, gracias",positivo,0.66,0.241,0.142,0.088,0.293,0.235,enojado,1.0,0.25,0.5,True,False
3946,29,111,2024-08-07 17:00:00,2024,8,32,2,17,3,2,4,La clase fue aburrida y poco dinámica,negativo,0.116,0.011,0.34,0.186,0.046,0.417,sorprendido,0.5,0.25,0.75,True,False
3947,8,470,2024-04-25 08:00:00,2024,4,17,3,8,5,4,4,Clase muy bien estructurada y organizada,positivo,0.942,0.123,0.076,0.188,0.301,0.312,sorprendido,1.0,0.75,0.75,True,False
3948,7,383,2024-06-04 07:00:00,2024,6,23,1,7,3,3,5,"Me quedó muy claro el tema, gracias",positivo,0.672,0.085,0.327,0.05,0.121,0.416,sorprendido,0.5,0.5,1.0,True,False
3949,23,494,2024-12-03 15:00:00,2024,12,49,1,15,4,5,5,"No entendí casi nada, muy confuso",negativo,0.235,0.044,0.351,0.081,0.084,0.44,sorprendido,0.75,1.0,1.0,True,False
3950,11,446,2024-11-12 09:00:00,2024,11,46,1,9,4,4,3,Entendí el tema pero fue un poco rápido,neutral,0.542,0.205,0.296,0.361,0.114,0.025,triste,0.75,0.75,0.5,True,False
3951,7,381,2024-09-08 07:00:00,2024,9,36,6,7,4,5,4,"Faltaron ejemplos prácticos, solo teoría",negativo,0.323,0.347,0.076,0.15,0.355,0.073,enojado,0.75,1.0,0.75,True,False
3952,30,472,2024-06-02 18:00:00,2024,6,22,6,18,4,4,4,La clase fue muy dinámica e interesante,positivo,0.689,0.477,0.008,0.367,0.088,0.059,feliz,0.75,0.75,0.75,True,False
3953,21,31,2024-07-14 15:00:00,2024,7,28,6,15,4,4,5,El docente explicó muy rápido,negativo,0.187,0.441,0.262,0.157,0.021,0.119,feliz,0.75,0.75,1.0,True,False
3954,16,260,2024-09-25 17:00:00,2024,9,39,2,17,5,4,4,"La clase estuvo bien, aunque faltaron más ejemplos",neutral,0.508,0.469,0.155,0.129,0.135,0.113,feliz,1.0,0.75,0.75,True,False
3955,27,231,2024-07-25 11:00:00,2024,7,30,3,11,4,1,3,La clase fue muy dinámica e interesante,positivo,0.944,0.249,0.022,0.192,0.342,0.195,enojado,0.75,0.0,0.5,True,False
3956,13,245,2024-03-27 11:00:00,2024,3,13,2,11,4,5,3,Excelente manejo del tiempo y ejemplos,positivo,0.878,0.141,0.367,0.157,0.296,0.038,neutral,0.75,1.0,0.5,True,False
3957,19,56,2024-04-29 10:00:00,2024,4,18,0,10,5,1,5,El tema es interesante pero la clase fue larga,neutral,0.48,0.403,0.343,0.054,0.11,0.09,feliz,1.0,0.0,1.0,True,False
3958,2,394,2024-07-17 08:00:00,2024,7,29,2,8,4,4,4,"Más o menos, algunos conceptos poco claros",neutral,0.512,0.143,0.355,0.186,0.227,0.09,neutral,0.75,0.75,0.75,True,False
3959,27,71,2024-06-12 16:00:00,2024,6,24,2,16,5,4,3,La clase fue muy dinámica e interesante,positivo,0.723,0.086,0.239,0.251,0.167,0.256,sorprendido,1.0,0.75,0.5,True,False
3960,30,328,2024-05-17 15:00:00,2024,5,20,4,15,3,3,5,El tema es interesante pero la clase fue larga,neutral,0.412,0.213,0.254,0.26,0.19,0.083,triste,0.5,0.5,1.0,True,False
3961,18,194,2024-07-19 07:00:00,2024,7,29,4,7,4,4,5,"La clase estuvo bien, aunque faltaron más ejemplos",neutral,0.491,0.091,0.172,0.33,0.081,0.326,triste,0.75,0.75,1.0,True,False
3962,20,76,2024-04-22 15:00:00,2024,4,17,0,15,3,3,2,"Me quedó muy claro el tema, gracias",positivo,0.825,0.365,0.119,0.38,0.123,0.013,triste,0.5,0.5,0.25,True,False
3963,23,135,2024-04-02 13:00:00,2024,4,14,1,13,5,5,4,"Regular, podría mejorar el ritmo",neutral,0.506,0.37,0.162,0.139,0.108,0.222,feliz,1.0,1.0,0.75,True,False
3964,6,354,2024-08-04 16:00:00,2024,8,31,6,16,3,5,1,El docente domina el tema perfectamente,positivo,0.693,0.007,0.161,0.119,0.362,0.35,enojado,0.5,1.0,0.0,True,False
